label_id,tenant_id,survey_participation_id,participant_id,survey_id,question_id,evaluated_at,score,sentiment,risk_flag,tags,summary,checked_at,created_at,updated_at,should_display,display_label,display_note,severity,confidence,themes,risk_flags,action,label_payload,label_version,prompt_version,label_model,input_fingerprint,labeled_at
803,20,2428,3900,1770974860069,733,2026-02-13 09:38:08.844577+00,0.800,positive,f,"[""onay"", ""olumlu""]",Katılımcı olumlu ve onaylayıcı bir yanıt vermiştir.,2026-02-13 09:39:03.222151+00,2026-02-13 09:39:02.395536+00,2026-02-13 09:39:03.222151+00,f,Positive feedback on recognition,The participant feels their work is appreciated.,0.000,0.000,"[""recognition""]",[],ignore,"{""action"": ""ignore"", ""themes"": [""recognition""], ""severity"": 0.0, ""confidence"": 0.0, ""risk_flags"": [], ""display_note"": ""The participant feels their work is appreciated."", ""display_label"": ""Positive feedback on recognition"", ""label_version"": ""v1"", ""prompt_version"": ""labeler_v1_2026_01_19"", ""should_display"": false}",v1,labeler_v1_2026_01_19,gpt-4o-mini,75ed079f6176f802cd6c912fe95d6023a1478a6d39abd6c61f82f031d71673a8,2026-02-13 09:39:03.222151+00
804,20,2429,3900,1770974860069,734,2026-02-13 09:38:09.578336+00,1.000,positive,f,"[""onay"", ""olumlu""]",Katılımcı soruya olumlu bir yanıt vermiştir.,2026-02-13 09:39:03.222151+00,2026-02-13 09:39:02.395536+00,2026-02-13 09:39:03.222151+00,f,Positive feedback on training,The participant is satisfied with the training and development opportunities.,0.000,0.000,"[""learning_development""]",[],ignore,"{""action"": ""ignore"", ""themes"": [""learning_development""], ""severity"": 0.0, ""confidence"": 0.0, ""risk_flags"": [], ""display_note"": ""The participant is satisfied with the training and development opportunities."", ""display_label"": ""Positive feedback on training"", ""label_version"": ""v1"", ""prompt_version"": ""labeler_v1_2026_01_19"", ""should_display"": false}",v1,labeler_v1_2026_01_19,gpt-4o-mini,d1031db79d1490ab62c5bf9b6df77291e647fc845bfba22da46898d3ee658930,2026-02-13 09:39:03.222151+00
805,20,2430,3900,1770974860069,735,2026-02-13 09:38:10.605241+00,1.000,positive,f,"[""olumlu"", ""onay""]",Katılımcı soruya olumlu bir yanıt vermiştir.,2026-02-13 09:39:03.222151+00,2026-02-13 09:39:02.395536+00,2026-02-13 09:39:03.222151+00,f,Satisfaction with compensation,The participant finds the compensation and benefits satisfactory.,0.000,0.000,"[""compensation""]",[],ignore,"{""action"": ""ignore"", ""themes"": [""compensation""], ""severity"": 0.0, ""confidence"": 0.0, ""risk_flags"": [], ""display_note"": ""The participant finds the compensation and benefits satisfactory."", ""display_label"": ""Satisfaction with compensation"", ""label_version"": ""v1"", ""prompt_version"": ""labeler_v1_2026_01_19"", ""should_display"": false}",v1,labeler_v1_2026_01_19,gpt-4o-mini,fa3c25c4308f06816f122a139bdd9cd378e9296e2debdd55b9224846689b64f2,2026-02-13 09:39:03.222151+00
806,20,2431,3900,1770974860069,736,2026-02-13 09:38:12.584345+00,1.000,positive,f,"[""onay"", ""olumlu""]",Katılımcı soruya olumlu bir yanıt vermiştir.,2026-02-13 09:39:03.222151+00,2026-02-13 09:39:02.395536+00,2026-02-13 09:39:03.222151+00,f,General Satisfaction,The participant expressed general satisfaction with their work.,0.000,0.000,[],[],ignore,"{""action"": ""ignore"", ""themes"": [], ""severity"": 0.0, ""confidence"": 0.0, ""risk_flags"": [], ""display_note"": ""The participant expressed general satisfaction with their work."", ""display_label"": ""General Satisfaction"", ""label_version"": ""v1"", ""prompt_version"": ""labeler_v1_2026_01_19"", ""should_display"": false}",v1,labeler_v1_2026_01_19,gpt-4o-mini,95ca22fa2abf0650dca34108ad916e5d8880391268c1fb4d2c6117f2fe0c075a,2026-02-13 09:39:03.222151+00
807,20,2432,3900,1770974860069,737,2026-02-13 09:38:13.916585+00,1.000,positive,f,"[""high satisfaction""]","The participant gave the highest possible score, indicating complete satisfaction.",2026-02-13 09:39:03.222151+00,2026-02-13 09:39:02.395536+00,2026-02-13 09:39:03.222151+00,f,High Satisfaction,The participant expressed complete satisfaction with a score of 10.,0.000,0.000,[],[],ignore,"{""action"": ""ignore"", ""themes"": [], ""severity"": 0.0, ""confidence"": 0.0, ""risk_flags"": [], ""display_note"": ""The participant expressed complete satisfaction with a score of 10."", ""display_label"": ""High Satisfaction"", ""label_version"": ""v1"", ""prompt_version"": ""labeler_v1_2026_01_19"", ""should_display"": false}",v1,labeler_v1_2026_01_19,gpt-4o-mini,70ea9bbd26c63fec12b30bd7e15ca6a04049264cf64185cf1cbcb6d47d2a5c7c,2026-02-13 09:39:03.222151+00
808,20,2433,3900,1770974860069,738,2026-02-13 09:38:16.520834+00,1.000,positive,f,"[""onay"", ""olumlu""]",Katılımcı soruya olumlu bir yanıt vermiştir.,2026-02-13 09:39:03.222151+00,2026-02-13 09:39:02.395536+00,2026-02-13 09:39:03.222151+00,f,Positive Career Intent,The participant expressed a positive intention to continue their career.,0.000,0.000,[],[],ignore,"{""action"": ""ignore"", ""themes"": [], ""severity"": 0.0, ""confidence"": 0.0, ""risk_flags"": [], ""display_note"": ""The participant expressed a positive intention to continue their career."", ""display_label"": ""Positive Career Intent"", ""label_version"": ""v1"", ""prompt_version"": ""labeler_v1_2026_01_19"", ""should_display"": false}",v1,labeler_v1_2026_01_19,gpt-4o-mini,d28cd6a7fde3608fe398067d02aebeb71b443c41e416e65d3478b9d130c5004e,2026-02-13 09:39:03.222151+00
809,20,2434,3904,1770974860069,730,2026-02-13 09:41:05.483841+00,1.000,positive,f,"[""olumlu"", ""onay""]",Katılımcı soruya olumlu bir yanıt vermiştir.,2026-02-13 09:42:02.504868+00,2026-02-13 09:42:01.713761+00,2026-02-13 09:42:02.504868+00,f,Positive feedback on physical conditions,The participant is satisfied with the physical conditions of the work environment.,0.000,0.000,[],[],ignore,"{""action"": ""ignore"", ""themes"": [], ""severity"": 0.0, ""confidence"": 0.0, ""risk_flags"": [], ""display_note"": ""The participant is satisfied with the physical conditions of the work environment."", ""display_label"": ""Positive feedback on physical conditions"", ""label_version"": ""v1"", ""prompt_version"": ""labeler_v1_2026_01_19"", ""should_display"": false}",v1,labeler_v1_2026_01_19,gpt-4o-mini,69327db3ee6e594eb7b15de2e666ba96e54c453de635765f5ca9d038138dbff4,2026-02-13 09:42:02.504868+00
810,20,2435,3904,1770974860069,731,2026-02-13 09:41:07.098025+00,0.900,positive,f,"[""onay"", ""olumlu""]","""tabii"" yanıtı, katılımcının olumlu ve onaylayıcı bir tutum sergilediğini gösteriyor.",2026-02-13 09:42:02.504868+00,2026-02-13 09:42:01.713761+00,2026-02-13 09:42:02.504868+00,f,Positive feedback on safety measures,The participant expresses a positive attitude towards safety measures.,0.000,0.000,[],[],ignore,"{""action"": ""ignore"", ""themes"": [], ""severity"": 0.0, ""confidence"": 0.0, ""risk_flags"": [], ""display_note"": ""The participant expresses a positive attitude towards safety measures."", ""display_label"": ""Positive feedback on safety measures"", ""label_version"": ""v1"", ""prompt_version"": ""labeler_v1_2026_01_19"", ""should_display"": false}",v1,labeler_v1_2026_01_19,gpt-4o-mini,b5787c6aa1ee68084d6038b1da63d01265e3cc50ac0a60d8445a2a629768181f,2026-02-13 09:42:02.504868+00
811,20,2436,3904,1770974860069,732,2026-02-13 09:41:09.01537+00,0.800,positive,f,"[""olumlu"", ""kısa cevap""]",Katılımcı durumu iyi olarak belirtmiş.,2026-02-13 09:42:02.504868+00,2026-02-13 09:42:01.713761+00,2026-02-13 09:42:02.504868+00,f,Positive communication evaluation,The participant indicated that communication with management is good.,0.000,0.000,[],[],ignore,"{""action"": ""ignore"", ""themes"": [], ""severity"": 0.0, ""confidence"": 0.0, ""risk_flags"": [], ""display_note"": ""The participant indicated that communication with management is good."", ""display_label"": ""Positive communication evaluation"", ""label_version"": ""v1"", ""prompt_version"": ""labeler_v1_2026_01_19"", ""should_display"": false}",v1,labeler_v1_2026_01_19,gpt-4o-mini,6d35a3f36f0f3f4f0a572919bf1de4b9f6e648bdefc81d69fd500cd3836026d5,2026-02-13 09:42:02.504868+00
812,20,2437,3904,1770974860069,733,2026-02-13 09:41:09.944637+00,1.000,positive,f,"[""olumlu""]",Katılımcı soruya olumlu bir yanıt vermiştir.,2026-02-13 09:42:02.504868+00,2026-02-13 09:42:01.713761+00,2026-02-13 09:42:02.504868+00,f,Positive feedback on recognition,The participant feels their work is appreciated.,0.000,0.000,"[""recognition""]",[],ignore,"{""action"": ""ignore"", ""themes"": [""recognition""], ""severity"": 0.0, ""confidence"": 0.0, ""risk_flags"": [], ""display_note"": ""The participant feels their work is appreciated."", ""display_label"": ""Positive feedback on recognition"", ""label_version"": ""v1"", ""prompt_version"": ""labeler_v1_2026_01_19"", ""should_display"": false}",v1,labeler_v1_2026_01_19,gpt-4o-mini,128f6601c1d2d7596e476f19a60749b0cb9e8ddf930adccd0a84787bd604c972,2026-02-13 09:42:02.504868+00
813,20,2438,3904,1770974860069,734,2026-02-13 09:41:11.381426+00,1.000,positive,f,"[""onay"", ""olumlu""]",Katılımcı soruya olumlu bir yanıt vermiştir.,2026-02-13 09:42:02.504868+00,2026-02-13 09:42:01.713761+00,2026-02-13 09:42:02.504868+00,f,Positive feedback on training,The participant is satisfied with the training and development opportunities.,0.000,0.000,"[""learning_development""]",[],ignore,"{""action"": ""ignore"", ""themes"": [""learning_development""], ""severity"": 0.0, ""confidence"": 0.0, ""risk_flags"": [], ""display_note"": ""The participant is satisfied with the training and development opportunities."", ""display_label"": ""Positive feedback on training"", ""label_version"": ""v1"", ""prompt_version"": ""labeler_v1_2026_01_19"", ""should_display"": false}",v1,labeler_v1_2026_01_19,gpt-4o-mini,d1031db79d1490ab62c5bf9b6df77291e647fc845bfba22da46898d3ee658930,2026-02-13 09:42:02.504868+00
814,20,2439,3904,1770974860069,735,2026-02-13 09:41:13.161003+00,0.500,neutral,f,"[""yeterli"", ""nötr""]","Katılımcı, mevcut durumu 'yeterli' olarak değerlendirmiştir.",2026-02-13 09:42:02.504868+00,2026-02-13 09:42:01.713761+00,2026-02-13 09:42:02.504868+00,f,Compensation Adequacy,The participant finds the compensation adequate.,0.000,0.000,"[""compensation""]",[],ignore,"{""action"": ""ignore"", ""themes"": [""compensation""], ""severity"": 0.0, ""confidence"": 0.0, ""risk_flags"": [], ""display_note"": ""The participant finds the compensation adequate."", ""display_label"": ""Compensation Adequacy"", ""label_version"": ""v1"", ""prompt_version"": ""labeler_v1_2026_01_19"", ""should_display"": false}",v1,labeler_v1_2026_01_19,gpt-4o-mini,a52691ce6dcfac924cb95a240aac65462fbec3661d159cba20709f57c71cb9e7,2026-02-13 09:42:02.504868+00
815,20,2440,3904,1770974860069,736,2026-02-13 09:41:14.608368+00,1.000,positive,f,"[""onay"", ""olumlu""]",Katılımcı soruya olumlu bir yanıt vermiştir.,2026-02-13 09:42:02.504868+00,2026-02-13 09:42:01.713761+00,2026-02-13 09:42:02.504868+00,f,General Satisfaction,The participant expressed general satisfaction with their work.,0.000,0.000,[],[],ignore,"{""action"": ""ignore"", ""themes"": [], ""severity"": 0.0, ""confidence"": 0.0, ""risk_flags"": [], ""display_note"": ""The participant expressed general satisfaction with their work."", ""display_label"": ""General Satisfaction"", ""label_version"": ""v1"", ""prompt_version"": ""labeler_v1_2026_01_19"", ""should_display"": false}",v1,labeler_v1_2026_01_19,gpt-4o-mini,95ca22fa2abf0650dca34108ad916e5d8880391268c1fb4d2c6117f2fe0c075a,2026-02-13 09:42:02.504868+00
816,20,2441,3904,1770974860069,737,2026-02-13 09:41:16.820271+00,1.000,positive,f,"[""memnuniyet"", ""olumlu""]",Katılımcı en yüksek puanı vererek memnuniyetini belirtmiştir.,2026-02-13 09:42:02.504868+00,2026-02-13 09:42:01.713761+00,2026-02-13 09:42:02.504868+00,f,High satisfaction score,The participant expressed high satisfaction with a score of 10.,0.000,0.000,[],[],ignore,"{""action"": ""ignore"", ""themes"": [], ""severity"": 0.0, ""confidence"": 0.0, ""risk_flags"": [], ""display_note"": ""The participant expressed high satisfaction with a score of 10."", ""display_label"": ""High satisfaction score"", ""label_version"": ""v1"", ""prompt_version"": ""labeler_v1_2026_01_19"", ""should_display"": false}",v1,labeler_v1_2026_01_19,gpt-4o-mini,10e2e0f0a941356ba93ff96c3bdd4c7a2e0026d003bb23f300ea2805040d049d,2026-02-13 09:42:02.504868+00
817,20,2442,3904,1770974860069,738,2026-02-13 09:41:17.897096+00,1.000,positive,f,"[""olumlu"", ""onay""]",Katılımcı soruya olumlu bir yanıt vermiştir.,2026-02-13 09:42:02.504868+00,2026-02-13 09:42:01.713761+00,2026-02-13 09:42:02.504868+00,f,Positive Career Intent,The participant expressed a positive intention to continue their career.,0.000,0.000,[],[],ignore,"{""action"": ""ignore"", ""themes"": [], ""severity"": 0.0, ""confidence"": 0.0, ""risk_flags"": [], ""display_note"": ""The participant expressed a positive intention to continue their career."", ""display_label"": ""Positive Career Intent"", ""label_version"": ""v1"", ""prompt_version"": ""labeler_v1_2026_01_19"", ""should_display"": false}",v1,labeler_v1_2026_01_19,gpt-4o-mini,6c6c819689c6e0f5b673f0d3eebb61d792f71acb4929b6df080f22ee400a0a7f,2026-02-13 09:42:02.504868+00
818,1,2443,1,1770982523150,760,2026-02-13 11:38:02.452883+00,0.000,,f,[],,2026-02-13 11:39:03.200653+00,2026-02-13 11:39:02.427992+00,2026-02-13 11:39:03.200653+00,f,Satisfaction with staff behavior,The response indicates high satisfaction but lacks actionable insights.,0.000,0.000,[],[],ignore,"{""action"": ""ignore"", ""themes"": [], ""severity"": 0.0, ""confidence"": 0.0, ""risk_flags"": [], ""display_note"": ""The response indicates high satisfaction but lacks actionable insights."", ""display_label"": ""Satisfaction with staff behavior"", ""label_version"": ""v1"", ""prompt_version"": ""labeler_v1_2026_01_19"", ""should_display"": false}",v1,labeler_v1_2026_01_19,gpt-4o-mini,8b5e3ff3c25328cc75f840e9fc007564b7c17f614cef266311c68148e58a7ba5,2026-02-13 11:39:03.200653+00
819,1,2444,1,1770982523150,761,2026-02-13 11:38:02.458627+00,0.000,,f,[],,2026-02-13 11:39:03.200653+00,2026-02-13 11:39:02.427992+00,2026-02-13 11:39:03.200653+00,f,,,0.000,0.000,[],[],ignore,"{""action"": ""ignore"", ""themes"": [], ""severity"": 0.0, ""confidence"": 0.0, ""risk_flags"": [], ""display_note"": """", ""display_label"": """", ""label_version"": ""v1"", ""prompt_version"": ""labeler_v1_2026_01_19"", ""should_display"": false}",v1,labeler_v1_2026_01_19,gpt-4o-mini,20cf5c556f766e212d6125100c627715662cecfd63b22062f0c6a38e4f1fe601,2026-02-13 11:39:03.200653+00
820,1,2445,1,1770982523150,762,2026-02-13 11:38:04.592451+00,0.900,positive,f,"[""satisfaction"", ""no issues""]",Le participant indique que tout va bien et n'a pas de préoccupations.,2026-02-13 11:39:03.200653+00,2026-02-13 11:39:02.427992+00,2026-02-13 11:39:03.200653+00,f,No suggestions for improvement,The participant indicates that everything is fine and has no concerns.,0.000,0.000,[],[],ignore,"{""action"": ""ignore"", ""themes"": [], ""severity"": 0.0, ""confidence"": 0.0, ""risk_flags"": [], ""display_note"": ""The participant indicates that everything is fine and has no concerns."", ""display_label"": ""No suggestions for improvement"", ""label_version"": ""v1"", ""prompt_version"": ""labeler_v1_2026_01_19"", ""should_display"": false}",v1,labeler_v1_2026_01_19,gpt-4o-mini,bfcb054d6fd34c23f9c57a081959e6a398d0d97533b42dc512e2b41501eebbf0,2026-02-13 11:39:03.200653+00
821,1,2446,1,1770983266511,763,2026-02-13 11:51:02.856353+00,0.800,,f,[],,2026-02-13 11:52:02.945825+00,2026-02-13 11:52:02.142127+00,2026-02-13 11:52:02.945825+00,t,Poor Work Environment,The respondent rated the work environment as very bad.,0.800,0.900,"[""culture""]",[],follow_up,"{""action"": ""follow_up"", ""themes"": [""culture""], ""severity"": 0.8, ""confidence"": 0.9, ""risk_flags"": [], ""display_note"": ""The respondent rated the work environment as very bad."", ""display_label"": ""Poor Work Environment"", ""label_version"": ""v1"", ""prompt_version"": ""labeler_v1_2026_01_19"", ""should_display"": true}",v1,labeler_v1_2026_01_19,gpt-4o-mini,3106ad9226ebfaac94817c07606da4004442d84863cd987cdad6771f90bd32c9,2026-02-13 11:52:02.945825+00
822,1,2447,1,1770983266511,764,2026-02-13 11:51:02.861847+00,0.000,,f,[],,2026-02-13 11:52:02.945825+00,2026-02-13 11:52:02.142127+00,2026-02-13 11:52:02.945825+00,f,Satisfaction with Service Quality,The customer is very satisfied with the services provided.,0.000,0.000,[],[],ignore,"{""action"": ""ignore"", ""themes"": [], ""severity"": 0.0, ""confidence"": 0.0, ""risk_flags"": [], ""display_note"": ""The customer is very satisfied with the services provided."", ""display_label"": ""Satisfaction with Service Quality"", ""label_version"": ""v1"", ""prompt_version"": ""labeler_v1_2026_01_19"", ""should_display"": false}",v1,labeler_v1_2026_01_19,gpt-4o-mini,486f8fd5522243a5adfbdda8b78925d79c199229c363ff34f34be150ba90589f,2026-02-13 11:52:02.945825+00
823,1,2448,1,1770983266511,765,2026-02-13 11:51:05.299289+00,0.950,positive,f,"[""satisfaction"", ""positive feedback""]","El participante expresa que todo es muy bueno, mostrando satisfacción general.",2026-02-13 11:52:02.945825+00,2026-02-13 11:52:02.142127+00,2026-02-13 11:52:02.945825+00,f,General Satisfaction,"The participant expresses that everything is very good, showing overall satisfaction.",0.000,0.000,[],[],ignore,"{""action"": ""ignore"", ""themes"": [], ""severity"": 0.0, ""confidence"": 0.0, ""risk_flags"": [], ""display_note"": ""The participant expresses that everything is very good, showing overall satisfaction."", ""display_label"": ""General Satisfaction"", ""label_version"": ""v1"", ""prompt_version"": ""labeler_v1_2026_01_19"", ""should_display"": false}",v1,labeler_v1_2026_01_19,gpt-4o-mini,d4a9e4ebd9fc889af3f4c5cecdd63bb071e7647079b4d13a064b3c9a3cb4a84b,2026-02-13 11:52:02.945825+00
824,1,2449,1,1770983266511,766,2026-02-13 11:51:05.302393+00,0.000,,f,[],,2026-02-13 11:52:02.945825+00,2026-02-13 11:52:02.142127+00,2026-02-13 11:52:02.945825+00,f,Service Aspects Valued,"The customer appreciates innovation, customer service, and speed.",0.000,0.000,[],[],ignore,"{""action"": ""ignore"", ""themes"": [], ""severity"": 0.0, ""confidence"": 0.0, ""risk_flags"": [], ""display_note"": ""The customer appreciates innovation, customer service, and speed."", ""display_label"": ""Service Aspects Valued"", ""label_version"": ""v1"", ""prompt_version"": ""labeler_v1_2026_01_19"", ""should_display"": false}",v1,labeler_v1_2026_01_19,gpt-4o-mini,d83b5d20dba0227dce7a5b5da9909478cdb6644877e596e3608aa87a247d6041,2026-02-13 11:52:02.945825+00
825,1,2450,1,1770983784068,767,2026-02-13 11:59:02.512911+00,0.000,,f,[],,2026-02-13 12:00:03.274014+00,2026-02-13 12:00:02.51449+00,2026-02-13 12:00:03.274014+00,f,Positive work environment,The respondent appreciates a pleasant work environment.,0.000,0.000,"[""culture""]",[],ignore,"{""action"": ""ignore"", ""themes"": [""culture""], ""severity"": 0.0, ""confidence"": 0.0, ""risk_flags"": [], ""display_note"": ""The respondent appreciates a pleasant work environment."", ""display_label"": ""Positive work environment"", ""label_version"": ""v1"", ""prompt_version"": ""labeler_v1_2026_01_19"", ""should_display"": false}",v1,labeler_v1_2026_01_19,gpt-4o-mini,52cf6b5ad58b12388c19e334753455bb8689f5f42fe715ef73e1a617a21193d9,2026-02-13 12:00:03.274014+00
